product_id,line_id,weight,length,thickness,temperature,vibration,humidity,shift,is_defect
PRD-003,Line Alpha,15.366,101.864,13.461,40.899,1.796,67.259,2,0
PRD-002,Line Beta,45.988,65.76,15.146,69.666,7.103,26.575,3,0
PRD-014,Line Alpha,43.181,76.169,9.596,48.215,5.256,50.415,2,0
PRD-015,Line Beta,25.616,78.762,13.575,48.322,6.226,33.634,2,1
PRD-020,Line Gamma,28.866,31.955,15.186,41.116,1.427,67.212,3,0
PRD-007,Line Beta,40.711,115.505,4.917,82.834,4.382,73.217,1,0
PRD-001,Line Beta,12.978,87.794,9.652,38.243,0.835,27.981,2,0
PRD-019,Line Alpha,15.8,114.192,2.594,72.657,0.794,47.788,1,0
PRD-001,Line Gamma,13.504,57.139,10.968,73.833,4.985,79.129,2,0
PRD-018,Line Alpha,22.15,45.347,10.006,35.526,3.796,26.248,1,0
PRD-019,Line Beta,33.712,24.585,6.034,38.185,6.505,55.375,2,0
PRD-013,Line Beta,43.224,40.207,4.492,85.745,1.114,89.644,2,0
PRD-014,Line Beta,28.784,96.761,4.272,49.463,2.732,80.082,3,0
PRD-016,Line Gamma,17.913,15.274,14.974,71.69,5.422,66.048,1,0
PRD-002,Line Alpha,25.993,93.36,14.639,43.972,4.448,59.163,2,0
PRD-005,Line Beta,52.361,57.068,12.427,74.722,6.39,68.725,1,0
PRD-011,Line Beta,50.871,110.506,8.102,73.458,6.078,34.054,1,1
PRD-002,Line Alpha,45.23,76.88,10.421,64.639,2.073,58.713,3,0
PRD-001,Line Beta,51.266,70.828,2.718,59.505,7.082,36.145,3,0
PRD-003,Line Beta,37.013,114.049,14.096,66.874,0.839,71.772,1,0
PRD-008,Line Gamma,32.4,59.593,5.879,51.311,1.642,84.133,1,0
PRD-003,Line Alpha,57.312,85.81,8.865,25.008,6.215,80.565,3,1
PRD-015,Line Gamma,57.144,95.756,15.549,85.386,6.606,35.42,1,1
PRD-012,Line Gamma,37.23,37.27,14.476,38.338,6.276,50.286,1,0
PRD-020,Line Gamma,25.35,29.648,10.923,94.058,5.505,29.795,2,1
PRD-016,Line Beta,45.739,52.378,2.461,74.635,3.217,54.008,2,0
PRD-004,Line Gamma,34.781,56.803,16.367,69.365,4.136,87.073,2,0
PRD-014,Line Gamma,36.194,84.804,7.721,26.584,4.887,81.537,3,1
PRD-013,Line Alpha,39.238,34.328,8.916,53.289,6.066,56.042,3,0
PRD-007,Line Beta,41.605,23.991,8.323,81.277,1.632,58.521,3,0
PRD-018,Line Gamma,12.031,45.601,11.34,80.632,4.29,27.432,2,0
PRD-016,Line Beta,33.383,60.553,17.593,82.696,3.047,21.746,1,0
PRD-012,Line Gamma,36.481,48.294,16.788,88.884,6.806,40.364,2,1
PRD-013,Line Beta,34.211,76.185,11.147,91.505,1.432,87.009,2,0
PRD-012,Line Alpha,36.582,61.347,12.373,83.114,2.566,49.997,1,0
PRD-012,Line Alpha,12.201,78.364,6.19,64.577,4.779,56.6,2,0
PRD-016,Line Beta,41.415,119.204,12.023,68.192,5.685,61.276,1,0
PRD-005,Line Beta,41.147,21.7,10.115,82.671,0.742,39.267,3,0
PRD-001,Line Beta,42.432,78.076,4.388,33.587,2.021,33.232,3,0
PRD-004,Line Gamma,37.796,55.366,16.183,21.023,6.88,64.726,1,0
PRD-009,Line Alpha,53.616,83.377,8.776,39.467,5.893,51.586,1,0
PRD-010,Line Alpha,44.075,49.296,16.146,71.778,5.905,73.385,2,0
PRD-020,Line Beta,53.459,86.22,16.533,39.178,5.326,57.993,2,0
PRD-012,Line Gamma,25.981,113.673,5.502,44.773,0.939,46.657,2,0
PRD-018,Line Gamma,49.845,52.163,15.984,34.897,5.509,38.737,1,0
PRD-018,Line Gamma,51.383,84.442,16.829,69.119,6.829,64.099,2,0
PRD-007,Line Beta,57.017,102.136,10.281,38.025,0.696,66.41,2,0
PRD-017,Line Beta,12.21,68.329,11.743,38.278,5.68,65.531,3,0
PRD-009,Line Beta,23.217,117.417,8.89,64.78,2.759,57.49,2,1
PRD-010,Line Beta,48.787,52.924,13.532,64.691,4.064,48.063,1,0
PRD-001,Line Alpha,33.063,44.438,16.684,76.862,5.582,59.7,3,0
PRD-008,Line Gamma,34.541,29.897,17.554,43.605,4.754,84.546,3,0
PRD-001,Line Alpha,37.862,18.001,8.747,45.131,7.152,27.696,1,0
PRD-001,Line Beta,57.653,17.432,4.96,62.175,2.588,44.039,1,1
PRD-015,Line Gamma,24.182,86.797,12.757,37.441,1.999,54.403,2,0
PRD-004,Line Alpha,18.543,83.966,11.218,40.608,6.322,48.077,1,0
PRD-009,Line Alpha,37.363,103.252,8.085,33.738,4.975,27.771,1,0
PRD-016,Line Alpha,36.312,73.171,12.83,46.142,2.793,25.617,3,0
PRD-002,Line Gamma,49.895,80.71,11.354,44.313,1.025,66.589,2,0
PRD-012,Line Beta,46.767,38.092,9.26,22.344,5.625,29.5,1,0
PRD-004,Line Beta,32.959,40.982,6.003,27.16,6.151,79.21,3,0
PRD-016,Line Beta,56.313,90.51,14.2,76.037,5.599,38.013,1,1
PRD-014,Line Alpha,35.63,70.201,10.179,78.765,3.462,31.185,3,0
PRD-002,Line Beta,38.267,23.803,15.316,38.037,5.794,36.441,3,0
PRD-003,Line Beta,46.258,113.808,6.972,22.436,2.711,63.088,3,0
PRD-005,Line Gamma,44.379,58.971,5.641,80.287,6.849,86.659,1,1
PRD-008,Line Gamma,54.309,70.712,2.616,57.656,6.196,26.332,2,0
PRD-002,Line Alpha,28.988,100.671,8.412,47.47,6.255,30.133,1,0
PRD-008,Line Alpha,23.331,28.914,7.789,47.831,3.037,32.936,3,0
PRD-011,Line Beta,39.162,93.591,12.059,34.556,1.07,79.559,1,0
PRD-008,Line Beta,52.615,54.114,16.646,26.342,0.756,65.722,1,0
PRD-019,Line Beta,34.248,86.211,3.715,21.185,1.485,60.918,3,0
PRD-020,Line Alpha,29.932,97.137,7.436,24.817,3.528,80.006,3,0
PRD-014,Line Alpha,43.524,23.755,2.857,57.756,2.032,63.299,1,1
PRD-018,Line Alpha,30.265,109.489,14.59,53.199,5.052,50.46,2,0
PRD-001,Line Beta,18.298,68.954,9.22,20.073,4.811,44.238,3,0
PRD-003,Line Beta,51.716,20.93,6.387,23.834,5.919,32.431,1,0
PRD-013,Line Gamma,49.118,40.624,9.91,65.969,6.443,72.134,2,0
PRD-002,Line Alpha,39.344,67.815,9.241,49.745,2.093,74.538,2,1
PRD-007,Line Beta,30.772,87.426,12.871,42.32,0.961,69.769,1,0
PRD-014,Line Gamma,35.229,19.689,16.219,82.258,4.956,51.249,1,1
PRD-011,Line Alpha,23.209,44.486,2.962,60.912,1.57,20.205,1,0
PRD-018,Line Alpha,28.636,39.785,2.504,61.263,1.82,71.184,3,0
PRD-004,Line Gamma,47.868,58.163,8.645,20.678,4.101,67.372,3,1
PRD-016,Line Alpha,45.961,78.024,9.454,58.271,5.233,65.361,2,0
PRD-002,Line Alpha,13.064,28.587,6.112,73.795,5.73,87.657,1,0
PRD-014,Line Alpha,24.374,53.344,14.708,79.584,4.998,78.656,2,1
PRD-007,Line Beta,12.295,53.988,14.236,86.161,4.414,25.635,2,0
PRD-010,Line Beta,23.939,53.154,11.688,30.633,3.149,43.69,1,0
PRD-015,Line Beta,34.932,39.814,9.138,71.327,1.279,72.867,3,0
PRD-005,Line Beta,23.064,52.209,3.705,75.664,5.625,46.718,2,0
PRD-001,Line Beta,28.719,36.785,3.575,60.835,6.209,53.448,2,0
PRD-002,Line Alpha,45.554,37.829,12.484,73.804,6.901,66.705,1,0
PRD-013,Line Beta,20.092,59.548,13.64,20.064,6.875,27.731,2,0
PRD-004,Line Gamma,25.717,80.752,3.636,33.918,3.926,27.889,2,0
PRD-014,Line Alpha,52.81,58.644,9.667,83.129,3.102,46.398,3,1
PRD-017,Line Beta,54.641,37.727,10.819,78.456,2.05,21.981,3,1
PRD-020,Line Gamma,22.481,91.538,13.042,25.907,2.808,88.287,3,0
PRD-020,Line Alpha,42.421,32.605,16.961,48.748,4.509,39.611,1,0
PRD-002,Line Beta,46.17,86.987,11.264,26.147,3.526,28.98,1,0
PRD-004,Line Gamma,20.859,24.188,3.827,72.239,5.677,86.22,3,1
PRD-016,Line Beta,43.149,70.211,13.666,82.738,3.988,37.643,3,0
PRD-010,Line Gamma,40.258,80.55,2.91,32.092,6.317,27.452,1,1
PRD-018,Line Beta,48.364,118.724,7.695,75.333,4.204,57.418,1,0
PRD-001,Line Beta,15.541,37.182,14.813,84.062,6.297,41.937,1,1
PRD-014,Line Alpha,50.138,32.657,9.376,91.631,6.08,51.404,1,0
PRD-014,Line Alpha,31.253,47.034,8.568,56.6,4.256,24.972,3,0
PRD-007,Line Gamma,51.235,89.605,12.372,86.529,0.859,57.128,1,0
PRD-004,Line Alpha,41.578,16.362,3.23,94.333,2.832,75.674,3,1
PRD-013,Line Alpha,48.914,87.561,8.745,29.04,6.112,25.382,3,0
PRD-011,Line Beta,38.606,94.203,2.727,71.694,6.093,36.987,3,1
PRD-012,Line Gamma,25.609,69.168,7.327,36.868,5.155,83.266,1,0
PRD-019,Line Gamma,46.891,27.985,9.709,40.884,5.408,62.263,1,0
PRD-011,Line Beta,16.869,99.916,3.116,65.015,5.456,42.587,1,0
PRD-009,Line Beta,51.912,109.293,16.474,27.972,5.212,32.754,1,0
PRD-002,Line Alpha,44.026,56.492,11.143,39.584,2.23,77.737,3,0
PRD-009,Line Beta,22.753,47.965,5.482,23.954,2.124,82.633,2,0
PRD-017,Line Gamma,45.896,96.393,11.948,68.796,3.372,66.312,2,0
PRD-019,Line Gamma,33.381,81.112,16.635,22.408,7.101,62.79,1,0
PRD-015,Line Beta,41.258,108.664,7.258,90.928,6.702,49.298,3,1
PRD-007,Line Alpha,56.298,64.399,16.949,53.962,3.704,29.526,2,0
PRD-010,Line Alpha,44.492,33.927,4.122,32.874,1.644,79.569,2,1
PRD-020,Line Gamma,52.46,103.146,5.673,80.703,3.259,83.865,1,0
PRD-014,Line Beta,26.193,16.514,16.265,27.491,5.799,40.313,1,0
PRD-018,Line Beta,19.144,118.451,2.493,71.985,2.139,78.575,2,1
PRD-020,Line Beta,32.204,51.859,16.311,26.815,4.978,56.033,3,0
PRD-011,Line Beta,57.526,15.847,14.843,41.376,2.57,44.609,3,0
PRD-003,Line Alpha,33.503,48.591,15.293,30.068,6.12,89.308,3,0
PRD-002,Line Gamma,53.828,33.804,15.761,70.055,6.006,24.942,3,1
PRD-013,Line Beta,40.359,34.03,11.247,94.256,0.736,86.977,1,1
PRD-013,Line Beta,38.822,113.337,8.775,32.995,1.625,44.288,1,0
PRD-003,Line Gamma,23.502,102.65,12.002,60.632,5.555,62.618,1,0
PRD-008,Line Beta,17.834,83.639,15.739,42.054,3.036,67.134,3,0
PRD-009,Line Beta,20.801,99.625,12.793,60.41,2.041,36.669,1,0
PRD-004,Line Gamma,36.233,60.799,11.797,74.874,3.902,74.323,2,0
PRD-006,Line Beta,23.458,74.012,8.14,66.517,1.395,43.084,1,0
PRD-007,Line Beta,49.775,17.279,15.792,32.232,5.586,59.161,3,0
PRD-012,Line Gamma,24.511,118.478,9.674,67.367,0.555,59.852,3,0
PRD-014,Line Beta,27.031,48.885,3.538,84.642,3.213,23.136,2,1
PRD-018,Line Gamma,21.265,18.952,11.471,64.153,2.336,58.534,2,0
PRD-009,Line Beta,46.02,79.105,8.431,48.297,6.951,50.079,3,0
PRD-019,Line Beta,33.021,57.901,3.704,72.521,6.229,21.557,2,0
PRD-003,Line Beta,40.576,110.359,3.293,92.253,1.94,56.652,3,0
PRD-015,Line Alpha,27.489,65.446,7.736,52.41,2.683,65.683,1,0
PRD-017,Line Beta,55.409,87.054,8.15,69.664,2.247,82.077,3,1
PRD-010,Line Gamma,21.544,116.383,11.771,67.975,3.414,56.199,1,0
PRD-009,Line Beta,46.936,16.747,7.362,50.672,6.241,60.363,1,0
PRD-010,Line Alpha,18.243,89.753,16.419,87.593,5.829,50.424,2,0
PRD-018,Line Gamma,19.72,49.769,9.131,42.55,0.723,29.104,1,0
PRD-008,Line Gamma,26.891,89.101,9.848,75.843,5.562,81.218,2,0
PRD-003,Line Gamma,30.919,94.367,10.277,41.564,2.138,72.406,3,0
PRD-013,Line Alpha,26.862,51.833,2.303,82.992,0.646,25.563,1,1
PRD-019,Line Beta,39.65,23.826,14.904,68.639,0.51,40.576,3,0
PRD-005,Line Gamma,34.527,51.779,8.017,55.614,6.473,47.11,2,0
PRD-007,Line Gamma,31.433,41.642,12.88,35.846,4.487,48.208,3,0
PRD-008,Line Alpha,16.828,22.554,17.408,34.713,2.984,67.574,1,0
PRD-002,Line Beta,52.609,103.011,16.175,42.609,6.305,52.269,2,0
PRD-014,Line Alpha,29.854,114.036,9.112,43.487,0.776,62.998,3,0
PRD-020,Line Beta,49.431,42.821,9.933,78.004,3.008,39.083,2,0
PRD-010,Line Gamma,44.792,29.525,7.666,34.269,5.524,75.105,1,0
PRD-008,Line Beta,29.907,59.089,9.605,21.877,6.343,21.577,2,0
PRD-012,Line Alpha,26.174,61.741,5.196,26.62,2.625,52.983,1,0
PRD-007,Line Alpha,40.612,21.11,2.517,73.822,4.326,39.443,1,0
PRD-012,Line Beta,28.425,68.155,5.875,41.788,2.265,37.092,2,0
PRD-014,Line Beta,23.316,115.152,16.621,84.869,1.372,48.813,1,0
PRD-001,Line Alpha,23.971,18.035,17.993,75.265,0.97,71.493,2,0
PRD-012,Line Beta,15.579,78.001,14.246,57.64,4.464,47.937,2,0
PRD-003,Line Gamma,16.683,108.107,10.038,76.166,3.5,85.04,2,0
PRD-010,Line Gamma,26.095,62.111,16.773,58.305,5.62,48.585,2,0
PRD-009,Line Gamma,33.232,76.273,8.398,68.817,5.739,46.838,1,0
PRD-001,Line Gamma,29.152,28.983,8.466,93.346,4.427,21.174,3,1
PRD-009,Line Gamma,19.547,39.43,5.705,74.75,4.347,33.016,2,0
PRD-001,Line Beta,24.799,65.524,5.872,60.127,1.671,30.89,2,0
PRD-003,Line Alpha,52.281,70.853,8.018,43.125,2.56,80.733,1,0
PRD-003,Line Beta,32.874,92.768,7.433,39.586,2.505,41.171,1,1
PRD-011,Line Gamma,24.073,25.827,16.88,75.973,5.004,84.143,1,0
PRD-016,Line Gamma,22.38,52.522,3.313,88.683,5.069,72.835,2,1
PRD-016,Line Beta,25.913,36.398,17.51,88.9,1.012,67.202,1,1
PRD-017,Line Beta,20.997,109.574,17.528,77.933,4.081,25.497,1,0
PRD-017,Line Gamma,28.775,32.618,3.903,61.278,2.697,81.378,3,1
PRD-019,Line Gamma,25.965,108.05,14.698,25.698,1.644,89.857,2,0
PRD-017,Line Alpha,29.332,51.242,11.933,36.135,1.877,79.767,3,0
PRD-018,Line Gamma,16.218,108.611,14.247,74.925,7.151,87.236,1,0
PRD-013,Line Alpha,23.919,88.876,17.712,32.979,6.629,27.196,3,0
PRD-019,Line Beta,46.25,40.427,14.21,23.902,4.437,84.662,1,1
PRD-011,Line Alpha,33.72,35.285,3.451,26.537,5.349,26.168,1,1
PRD-012,Line Beta,21.006,20.667,3.004,36.759,1.772,76.593,2,1
PRD-015,Line Gamma,16.046,89.782,16.299,66.248,6.45,48.509,3,0
PRD-011,Line Beta,33.004,92.849,13.327,37.804,5.861,42.788,2,0
PRD-018,Line Gamma,56.793,77.752,3.572,50.496,4.613,83.339,2,1
PRD-002,Line Beta,26.112,23.614,11.89,75.031,1.19,49.355,1,0
PRD-013,Line Gamma,29.505,79.665,2.276,87.138,6.451,79.488,3,1
PRD-005,Line Alpha,42.551,29.07,13.841,50.337,1.447,77.696,1,0
PRD-003,Line Gamma,49.285,52.363,12.209,32.787,5.74,78.496,3,0
PRD-005,Line Alpha,36.338,81.3,9.945,79.972,5.246,72.203,1,0
PRD-008,Line Alpha,42.454,81.585,16.76,91.039,2.856,29.065,1,0
PRD-015,Line Alpha,44.359,31.58,2.488,92.012,4.929,83.901,2,1
PRD-020,Line Beta,45.811,41.679,5.062,54.731,1.318,62.704,1,0
PRD-006,Line Gamma,49.324,49.774,17.934,86.344,5.879,21.615,1,0
PRD-017,Line Beta,12.733,54.911,6.609,22.151,5.802,78.223,2,1
PRD-012,Line Beta,52.775,42.666,17.274,49.935,7.064,87.623,1,0
PRD-001,Line Beta,52.049,81.629,17.553,63.832,2.714,47.45,3,0
PRD-002,Line Alpha,53.427,49.569,15.456,52.356,1.401,56.038,2,0
PRD-017,Line Beta,45.488,54.996,8.809,93.69,7.044,63.641,1,1
PRD-013,Line Gamma,56.113,58.752,4.048,89.561,6.15,21.612,1,0
PRD-007,Line Gamma,29.581,111.821,9.712,64.184,4.958,51.305,1,0
PRD-020,Line Alpha,21.859,16.751,7.268,76.995,5.393,79.979,3,0
PRD-011,Line Gamma,23.311,32.691,13.492,41.739,0.992,69.791,1,0
PRD-019,Line Gamma,14.198,52.977,6.922,29.611,2.104,45.088,1,0
PRD-014,Line Beta,21.892,20.911,11.03,74.653,1.345,71.111,2,1
PRD-018,Line Beta,51.768,94.71,8.464,67.009,5.513,48.971,2,0
PRD-005,Line Gamma,52.982,53.594,12.617,69.682,4.946,81.085,1,0
PRD-006,Line Gamma,36.68,15.169,14.223,59.521,1.534,46.146,1,0
PRD-017,Line Gamma,27.771,71.194,6.768,90.659,3.33,83.465,3,1
PRD-001,Line Gamma,55.658,44.247,14.827,36.411,7.023,71.385,3,0
PRD-019,Line Beta,27.397,23.332,7.719,35.05,6.782,42.566,2,0
PRD-011,Line Gamma,40.911,111.995,13.2,56.641,4.101,52.015,2,0
PRD-003,Line Gamma,41.261,116.927,8.172,86.549,6.721,49.998,2,0
PRD-004,Line Gamma,40.466,59.562,7.354,40.117,3.222,75.099,1,0
PRD-014,Line Beta,52.789,79.195,9.05,64.914,2.092,70.584,1,0
PRD-007,Line Beta,45.874,100.909,2.976,28.269,5.755,78.599,1,0
PRD-011,Line Gamma,33.868,82.127,4.761,41.059,1.346,39.654,3,0
PRD-007,Line Beta,47.525,78.021,9.674,50.766,0.827,63.99,2,0
PRD-002,Line Alpha,49.005,106.796,17.533,40.595,5.817,33.757,2,0
PRD-003,Line Beta,52.041,61.057,5.872,79.592,4.031,48.017,3,0
PRD-012,Line Beta,24.016,58.767,2.252,38.379,1.533,47.507,3,0
PRD-016,Line Beta,54.844,101.593,8.446,72.539,3.822,23.365,2,0
PRD-013,Line Gamma,51.218,46.386,11.174,28.031,5.129,69.742,2,0
PRD-005,Line Gamma,28.764,19.47,17.698,85.961,6.86,87.889,3,0
PRD-007,Line Gamma,23.311,17.059,9.954,45.514,2.644,29.713,1,0
PRD-014,Line Beta,22.007,78.771,8.363,68.101,2.289,72.387,1,0
PRD-020,Line Alpha,50.235,102.164,3.315,78.596,4.269,59.866,1,0
PRD-003,Line Beta,34.231,53.884,4.451,70.819,2.358,26.718,2,0
PRD-006,Line Beta,21.476,25.533,16.682,66.493,1.692,73.153,1,0
PRD-011,Line Gamma,38.237,43.572,9.119,46.288,5.727,60.764,1,0
PRD-012,Line Beta,25.938,79.339,12.378,73.127,4.779,41.414,2,0
PRD-016,Line Alpha,27.469,58.105,11.019,91.306,5.364,78.105,2,0
PRD-002,Line Beta,30.626,114.693,5.856,84.885,2.817,45.196,2,0
PRD-002,Line Gamma,14.196,27.922,7.328,38.92,3.548,36.01,2,0
PRD-009,Line Alpha,42.508,100.958,12.548,72.068,3.741,32.106,2,0
PRD-017,Line Beta,30.459,25.906,7.482,68.612,5.399,54.146,1,0
PRD-011,Line Gamma,29.208,37.47,12.643,31.374,6.267,57.548,2,0
PRD-001,Line Gamma,46.494,97.504,15.387,56.449,4.505,78.301,2,0
PRD-004,Line Gamma,30.804,19.653,14.599,88.246,5.682,38.374,3,1
PRD-007,Line Beta,19.712,37.408,13.777,79.032,4.775,51.083,2,1
PRD-004,Line Beta,30.421,77.255,17.613,67.52,1.143,71.067,2,0
PRD-016,Line Gamma,49.23,101.154,5.929,41.813,4.225,69.955,3,0
PRD-002,Line Gamma,44.792,67.428,6.534,73.541,3.196,28.586,1,0
PRD-013,Line Alpha,12.888,63.312,11.852,22.343,6.171,73.058,2,0
PRD-013,Line Beta,38.348,82.852,11.194,56.666,3.398,61.817,3,0
PRD-004,Line Beta,53.578,31.39,13.988,47.387,5.93,36.545,3,0
PRD-019,Line Beta,32.478,86.07,7.647,34.846,3.371,89.99,2,0
PRD-012,Line Gamma,36.251,57.79,9.825,54.084,1.39,57.683,2,0
PRD-007,Line Alpha,48.839,101.129,14.053,65.907,0.999,33.269,3,0
PRD-010,Line Alpha,34.655,47.524,11.832,52.416,6.202,84.602,2,0
PRD-019,Line Beta,32.315,101.119,3.001,72.088,3.985,21.564,3,0
PRD-001,Line Gamma,14.371,62.909,13.535,80.344,5.687,50.587,2,0
PRD-005,Line Beta,49.921,68.935,17.589,45.703,6.856,66.857,1,0
PRD-016,Line Gamma,55.515,89.292,14.799,30.612,3.894,73.451,2,0
PRD-019,Line Alpha,16.069,28.257,4.055,34.709,5.875,25.289,3,0
PRD-011,Line Alpha,49.035,23.674,3.731,56.692,4.801,59.733,1,0
PRD-020,Line Beta,30.138,94.613,7.096,92.282,4.715,39.099,2,0
PRD-006,Line Beta,43.576,48.288,6.583,25.731,3.989,75.81,3,0
PRD-011,Line Alpha,21.836,111.743,5.001,92.478,5.104,30.107,1,0
PRD-018,Line Alpha,43.741,37.721,15.4,74.171,3.937,74.623,3,0
PRD-009,Line Beta,55.199,42.318,12.732,32.436,6.839,38.272,3,0
PRD-008,Line Beta,24.28,21.265,3.559,33.844,1.632,34.494,2,1
PRD-001,Line Gamma,34.157,96.66,16.722,55.153,3.735,71.262,1,0
PRD-016,Line Beta,16.987,72.064,14.408,48.291,5.461,46.122,2,0
PRD-016,Line Gamma,50.564,81.833,4.969,27.036,1.487,39.736,3,0
PRD-013,Line Gamma,14.269,46.479,10.016,81.044,1.99,35.833,3,1
PRD-010,Line Gamma,27.111,57.064,11.836,55.045,1.232,62.901,2,1
PRD-008,Line Gamma,43.36,55.625,16.588,79.706,4.313,87.568,3,0
PRD-016,Line Gamma,12.711,46.329,7.381,69.65,1.267,87.293,2,0
PRD-004,Line Gamma,15.181,105.655,10.938,27.488,3.161,58.138,3,0
PRD-001,Line Beta,24.755,27.376,7.314,38.495,4.509,64.633,2,0
PRD-011,Line Alpha,30.47,15.362,4.788,51.758,5.424,72.971,3,0
PRD-015,Line Beta,48.463,69.012,4.265,83.228,4.543,33.929,2,0
PRD-017,Line Beta,20.838,103.116,12.22,20.32,2.926,36.752,2,0
PRD-016,Line Beta,27.551,41.641,11.183,77.862,5.23,28.548,1,0
PRD-010,Line Alpha,53.738,95.342,4.409,60.731,1.769,59.995,2,0
PRD-019,Line Gamma,34.181,75.71,16.908,45.416,5.581,62.203,1,0
PRD-016,Line Alpha,51.423,88.422,5.076,45.905,3.852,83.529,3,0
PRD-005,Line Beta,53.864,88.358,2.077,26.992,3.127,57.861,1,0
PRD-018,Line Gamma,26.755,40.102,8.163,39.415,5.566,51.748,2,0
PRD-014,Line Alpha,12.432,44.381,6.963,90.631,4.896,70.008,3,0
PRD-015,Line Gamma,41.211,103.414,15.484,67.929,3.665,36.543,1,0
PRD-009,Line Gamma,48.397,93.584,13.561,53.839,6.613,88.854,2,0
PRD-011,Line Alpha,47.856,46.73,6.494,60.0,0.789,41.243,2,0
PRD-007,Line Alpha,36.904,119.037,8.192,84.233,6.162,31.354,1,0
PRD-019,Line Beta,49.611,90.402,6.782,55.799,6.074,27.363,1,0
PRD-019,Line Beta,30.041,107.517,7.793,70.521,2.852,43.899,1,0
PRD-015,Line Alpha,19.655,86.728,5.361,58.018,2.298,89.229,1,0
PRD-019,Line Alpha,40.007,42.071,12.964,59.632,2.837,49.18,2,0
PRD-019,Line Gamma,39.483,111.828,17.262,73.837,3.232,35.294,1,0
PRD-018,Line Beta,13.553,95.591,9.086,53.053,3.557,61.73,2,1
PRD-007,Line Gamma,37.99,101.669,4.309,36.712,3.639,32.862,3,0
PRD-015,Line Alpha,42.824,23.967,17.142,76.947,7.122,28.624,3,0
PRD-006,Line Alpha,42.392,18.411,10.634,87.575,6.639,40.119,1,1
PRD-008,Line Alpha,48.239,37.646,11.43,37.234,2.375,21.579,2,0
PRD-001,Line Beta,38.036,117.303,13.323,71.004,0.515,62.838,3,0
PRD-011,Line Beta,36.734,56.138,14.456,64.909,1.105,55.409,1,0
PRD-002,Line Alpha,48.132,105.456,6.238,59.83,6.048,43.543,3,0
PRD-011,Line Alpha,16.905,115.994,12.108,77.35,3.986,20.686,1,0
PRD-010,Line Alpha,36.353,15.678,5.961,53.305,5.593,41.188,1,0
PRD-001,Line Beta,37.628,116.947,8.788,59.753,6.936,58.105,1,0
PRD-002,Line Alpha,45.217,114.85,4.701,38.683,1.004,53.638,1,0
PRD-011,Line Gamma,30.459,58.544,5.342,64.39,4.364,29.22,2,0
PRD-016,Line Alpha,54.306,69.536,5.248,79.819,1.011,76.101,2,0
PRD-014,Line Alpha,38.509,26.876,16.651,63.308,2.575,28.04,1,0
PRD-006,Line Gamma,37.609,15.696,2.072,44.314,5.201,32.516,2,1
PRD-003,Line Alpha,55.194,30.45,4.547,72.748,5.539,25.759,2,0
PRD-012,Line Beta,15.074,43.92,9.973,30.312,6.295,24.771,2,0
PRD-005,Line Beta,26.699,92.671,14.479,46.663,3.219,67.638,2,0
PRD-006,Line Alpha,22.571,90.738,2.886,60.092,5.639,40.465,3,0
PRD-007,Line Alpha,12.616,116.598,10.123,57.006,6.544,68.216,1,0
PRD-001,Line Beta,14.253,24.232,6.154,53.408,4.483,36.038,2,0
PRD-009,Line Gamma,42.528,50.935,13.259,66.572,3.584,26.696,1,0
PRD-019,Line Beta,34.832,118.028,17.607,70.198,0.686,29.039,1,0
PRD-002,Line Alpha,51.026,31.247,13.581,46.462,2.096,69.352,3,0
PRD-001,Line Beta,38.466,104.355,14.063,63.912,3.887,61.537,1,0
PRD-012,Line Beta,49.285,23.119,15.477,80.155,4.828,25.83,3,1
PRD-001,Line Beta,27.375,113.314,6.843,84.441,7.166,87.422,1,1
PRD-015,Line Alpha,38.81,31.637,4.085,65.097,3.965,58.179,3,1
PRD-010,Line Gamma,38.455,117.557,14.668,55.237,3.512,73.181,3,0
PRD-015,Line Beta,19.905,93.907,6.753,67.652,1.824,81.834,2,0
PRD-015,Line Gamma,34.789,78.378,15.872,47.143,1.239,83.28,3,0
PRD-008,Line Gamma,51.861,82.997,15.359,66.004,4.328,73.403,1,0
PRD-018,Line Gamma,12.863,46.167,6.688,63.589,3.306,23.54,1,0
PRD-019,Line Beta,12.436,21.911,13.184,56.22,3.702,28.921,1,0
PRD-005,Line Alpha,28.834,77.359,16.765,36.562,5.739,36.165,3,0
PRD-009,Line Gamma,56.829,110.799,12.86,31.123,2.12,86.096,1,0
PRD-006,Line Alpha,30.216,110.701,6.138,92.0,2.699,60.01,1,0
PRD-003,Line Gamma,24.231,111.433,14.755,36.307,2.711,56.924,3,0
PRD-010,Line Alpha,19.264,71.564,5.878,79.545,5.603,73.338,3,0
PRD-014,Line Gamma,34.14,65.05,16.948,93.72,2.17,61.659,1,1
PRD-006,Line Gamma,25.855,91.502,5.78,44.334,0.786,34.195,3,0
PRD-019,Line Alpha,44.346,81.796,8.917,83.182,3.224,80.527,3,1
PRD-005,Line Beta,35.149,41.189,13.801,44.366,2.241,85.684,3,0
PRD-006,Line Gamma,23.435,57.058,9.883,30.771,5.226,24.282,2,0
PRD-012,Line Beta,55.52,38.587,5.143,91.697,5.082,48.017,1,1
PRD-007,Line Gamma,47.782,76.946,4.932,94.351,2.823,55.937,3,1
PRD-011,Line Beta,21.114,101.86,15.216,27.396,1.983,21.379,2,0
